date,6Y,7Y,10Y,20Y
6/5/2000,7.4,7.74,7.87,8.27
6/6/2000,7.42,7.7,7.88,8.31
6/7/2000,7.44,7.72,7.82,8.27
6/8/2000,7.45,7.75,7.87,8.27
6/9/2000,7.41,7.71,7.86,8.32
6/12/2000,7.38,7.7,7.74,8.29
6/13/2000,7.39,7.7,7.76,8.34
6/14/2000,7.34,7.68,7.82,8.28
6/15/2000,7.35,7.64,7.72,8.23
6/16/2000,7.24,7.54,7.69,8.25
6/19/2000,7.26,7.58,7.7,8.25
6/20/2000,7.28,7.64,7.69,8.24
6/21/2000,7.4,7.71,7.78,8.34
6/22/2000,7.37,7.72,7.88,8.28
6/23/2000,7.46,7.82,7.86,8.37
6/26/2000,7.39,7.73,7.87,8.29
6/27/2000,7.34,7.66,7.77,8.33
6/28/2000,7.33,7.73,7.81,8.36
6/29/2000,7.26,7.65,7.74,8.27
6/30/2000,7.24,7.62,7.7,8.26
7/3/2000,7.19,7.56,7.74,8.19
7/5/2000,7.2,7.52,7.71,8.17
7/6/2000,7.25,7.63,7.73,8.23
7/7/2000,7.2,7.54,7.75,8.2
7/10/2000,7.21,7.59,7.78,8.24
7/11/2000,7.23,7.55,7.76,8.19
7/12/2000,7.29,7.62,7.79,8.26
7/13/2000,7.24,7.52,7.73,8.15
7/14/2000,7.31,7.65,7.85,8.28
7/17/2000,7.4,7.75,7.93,8.26
7/18/2000,7.35,7.72,7.82,8.31
7/19/2000,7.4,7.68,7.83,8.33
7/20/2000,7.22,7.56,7.68,8.21
7/21/2000,7.23,7.51,7.68,8.15
7/24/2000,7.28,7.6,7.74,8.12
7/25/2000,7.23,7.6,7.74,8.17
7/26/2000,7.23,7.55,7.7,8.19
7/27/2000,7.23,7.56,7.72,8.05
7/28/2000,7.23,7.52,7.8,8.18
7/31/2000,7.26,7.56,7.78,8.1
8/1/2000,7.22,7.51,7.74,8.11
8/2/2000,7.19,7.46,7.65,8.04
8/3/2000,7.12,7.44,7.63,8.1
8/4/2000,7.08,7.41,7.56,8.09
8/7/2000,7.15,7.46,7.68,8.07
8/8/2000,7.12,7.38,7.64,8.01
8/9/2000,7.12,7.42,7.56,7.99
8/10/2000,7.07,7.37,7.48,7.99
8/11/2000,7.15,7.46,7.54,8.05
8/14/2000,7.16,7.39,7.53,8.01
8/15/2000,7.19,7.43,7.55,7.97
8/16/2000,7.18,7.5,7.59,8.09
8/17/2000,7.22,7.47,7.51,8.02
8/18/2000,7.17,7.43,7.47,7.95
8/21/2000,7.16,7.42,7.48,8.05
8/22/2000,7.13,7.41,7.53,8.01
8/23/2000,7.08,7.38,7.4,8.01
8/24/2000,7.05,7.32,7.45,7.92
8/25/2000,7.05,7.32,7.45,7.94
8/28/2000,7.11,7.37,7.45,7.96
8/29/2000,7.13,7.43,7.56,8.01
8/30/2000,7.15,7.42,7.56,8.01
8/31/2000,7.04,7.34,7.46,7.98
9/1/2000,6.98,7.24,7.34,7.97
9/5/2000,7.01,7.26,7.36,7.97
9/6/2000,7.03,7.35,7.39,8.03
9/7/2000,7.03,7.34,7.44,8.02
9/8/2000,7,7.37,7.39,7.95
9/11/2000,7.06,7.35,7.48,7.99
9/12/2000,7.02,7.37,7.45,7.99
9/13/2000,7.03,7.28,7.39,8.07
9/14/2000,7.02,7.37,7.5,8.12
9/15/2000,7.01,7.35,7.6,8.21
9/18/2000,6.99,7.36,7.57,8.25
9/19/2000,6.98,7.41,7.57,8.14
9/20/2000,7.07,7.41,7.64,8.29
9/21/2000,7.02,7.41,7.56,8.24
9/22/2000,7.03,7.34,7.54,8.15
9/25/2000,7.01,7.37,7.59,8.16
9/26/2000,6.95,7.32,7.56,8.15
9/27/2000,6.94,7.32,7.52,8.12
9/28/2000,6.95,7.35,7.55,8.15
9/29/2000,6.91,7.26,7.53,8.16
10/2/2000,6.91,7.29,7.5,8.21
10/3/2000,6.93,7.35,7.6,8.2
10/4/2000,7,7.4,7.58,8.27
10/5/2000,6.98,7.33,7.52,8.22
10/6/2000,6.94,7.3,7.58,8.13
10/10/2000,6.95,7.25,7.55,8.1
10/11/2000,6.92,7.26,7.53,8.01
10/12/2000,6.81,7.19,7.49,8.06
10/13/2000,6.79,7.17,7.48,8.05
10/16/2000,6.83,7.19,7.44,8.1
10/17/2000,6.77,7.12,7.35,7.97
10/18/2000,6.74,7.15,7.37,7.95
10/19/2000,6.78,7.15,7.39,7.94
10/20/2000,6.79,7.11,7.36,8.01
10/23/2000,6.71,7.02,7.31,7.88
10/24/2000,6.76,7.08,7.34,7.89
10/25/2000,6.84,7.11,7.43,8.01
10/26/2000,6.8,7.15,7.4,7.93
10/27/2000,6.86,7.21,7.39,7.96
10/30/2000,6.89,7.19,7.41,7.97
10/31/2000,6.9,7.27,7.52,7.97
11/1/2000,6.87,7.2,7.49,7.96
11/2/2000,6.87,7.17,7.46,8.06
11/3/2000,6.93,7.31,7.5,8.11
11/6/2000,6.98,7.3,7.61,8.07
11/7/2000,6.93,7.3,7.54,8.16
11/8/2000,6.93,7.29,7.6,8.06
11/9/2000,6.84,7.23,7.51,8.12
11/10/2000,6.85,7.24,7.58,8.05
11/13/2000,6.82,7.24,7.51,8
11/14/2000,6.81,7.19,7.51,8.01
11/15/2000,6.79,7.12,7.42,7.94
11/16/2000,6.71,7.13,7.33,7.97
11/17/2000,6.76,7.13,7.36,7.98
11/20/2000,6.73,7.06,7.44,7.99
11/21/2000,6.7,7.06,7.37,7.99
11/22/2000,6.67,7.02,7.33,7.84
11/24/2000,6.73,7.05,7.35,7.9
11/27/2000,6.69,7.07,7.39,7.84
11/28/2000,6.62,7,7.33,7.84
11/29/2000,6.58,6.95,7.3,7.88
11/30/2000,6.49,6.84,7.15,7.82
12/1/2000,6.55,6.89,7.2,7.78
12/4/2000,6.5,6.89,7.18,7.86
12/5/2000,6.43,6.79,7.15,7.72
12/6/2000,6.31,6.72,7.04,7.63
12/7/2000,6.36,6.69,7.07,7.67
12/8/2000,6.4,6.76,7.02,7.72
12/11/2000,6.4,6.75,7.06,7.75
12/12/2000,6.43,6.79,7.11,7.69
12/13/2000,6.29,6.67,6.95,7.67
12/14/2000,6.26,6.65,6.93,7.55
12/15/2000,6.2,6.61,6.96,7.61
12/18/2000,6.16,6.54,6.9,7.61
12/19/2000,6.18,6.61,6.91,7.61
12/20/2000,6.06,6.49,6.75,7.56
12/21/2000,6,6.43,6.73,7.57
12/22/2000,6.03,6.46,6.69,7.56
12/26/2000,5.98,6.49,6.74,7.54
12/27/2000,6.04,6.51,6.78,7.53
12/28/2000,6.09,6.58,6.79,7.62
12/29/2000,6.09,6.5,6.88,7.59
1/2/2001,5.84,6.37,6.61,7.44
1/3/2001,6.03,6.56,6.9,7.58
1/4/2001,5.88,6.43,6.74,7.55
1/5/2001,5.72,6.29,6.66,7.56
1/8/2001,5.75,6.27,6.64,7.53
1/9/2001,5.78,6.32,6.64,7.59
1/10/2001,5.93,6.47,6.75,7.63
1/11/2001,5.94,6.52,6.83,7.65
1/12/2001,6.05,6.57,7.01,7.8
1/16/2001,6.01,6.59,6.89,7.69
1/17/2001,5.93,6.49,6.85,7.67
1/18/2001,5.84,6.46,6.83,7.63
1/19/2001,5.94,6.49,6.86,7.71
1/22/2001,5.97,6.58,6.95,7.67
1/23/2001,6.05,6.6,6.95,7.79
1/24/2001,6.07,6.61,7.08,7.8
1/25/2001,6.04,6.6,7.05,7.72
1/26/2001,5.98,6.61,7.02,7.77
1/29/2001,6.06,6.62,7.05,7.76
1/30/2001,6,6.51,6.92,7.71
1/31/2001,5.92,6.45,6.91,7.63
2/1/2001,5.87,6.38,6.79,7.6
2/2/2001,5.94,6.48,6.84,7.6
2/5/2001,5.98,6.44,6.93,7.59
2/6/2001,5.98,6.53,6.97,7.58
2/7/2001,6.01,6.5,6.75,7.58
2/8/2001,6.02,6.46,6.84,7.58
2/9/2001,5.91,6.44,6.72,7.53
2/12/2001,5.94,6.44,6.71,7.6
2/13/2001,5.95,6.49,6.76,7.63
2/14/2001,6.04,6.52,6.79,7.67
2/15/2001,6.16,6.63,6.88,7.72
2/16/2001,6,6.52,6.87,7.63
2/20/2001,5.99,6.53,6.78,7.66
2/21/2001,6.05,6.53,6.83,7.73
2/22/2001,6,6.51,6.83,7.68
2/23/2001,5.92,6.44,6.84,7.68
2/26/2001,5.89,6.41,6.8,7.66
2/27/2001,5.84,6.34,6.61,7.53
2/28/2001,5.77,6.32,6.64,7.56
3/1/2001,5.75,6.25,6.56,7.4
3/2/2001,5.85,6.34,6.61,7.52
3/5/2001,5.83,6.33,6.67,7.51
3/6/2001,5.86,6.35,6.66,7.51
3/7/2001,5.78,6.33,6.61,7.53
3/8/2001,5.79,6.27,6.58,7.51
3/9/2001,5.82,6.32,6.7,7.54
3/12/2001,5.81,6.28,6.58,7.49
3/13/2001,5.85,6.35,6.62,7.48
3/14/2001,5.67,6.21,6.59,7.47
3/15/2001,5.6,6.18,6.55,7.47
3/16/2001,5.59,6.13,6.53,7.38
3/19/2001,5.65,6.19,6.55,7.41
3/20/2001,5.6,6.17,6.53,7.44
3/21/2001,5.57,6.12,6.53,7.41
3/22/2001,5.5,6.1,6.44,7.37
3/23/2001,5.6,6.15,6.49,7.42
3/26/2001,5.62,6.15,6.56,7.49
3/27/2001,5.81,6.33,6.76,7.62
3/28/2001,5.75,6.29,6.63,7.58
3/29/2001,5.76,6.28,6.66,7.59
3/30/2001,5.69,6.26,6.68,7.56
4/2/2001,5.73,6.28,6.73,7.62
4/3/2001,5.69,6.2,6.65,7.65
4/4/2001,5.67,6.24,6.69,7.68
4/5/2001,5.68,6.27,6.63,7.71
4/6/2001,5.6,6.2,6.59,7.56
4/9/2001,5.64,6.21,6.65,7.6
4/10/2001,5.79,6.36,6.82,7.77
4/11/2001,5.85,6.36,6.8,7.81
4/12/2001,5.92,6.45,6.86,7.72
4/16/2001,6.01,6.6,6.95,7.91
4/17/2001,5.95,6.5,6.93,7.76
4/18/2001,5.82,6.38,6.82,7.83
4/19/2001,5.94,6.53,6.92,7.88
4/20/2001,5.93,6.56,7,7.95
4/23/2001,5.86,6.4,6.86,7.89
4/24/2001,5.83,6.46,6.93,7.82
4/25/2001,5.95,6.5,7.03,7.97
4/26/2001,5.88,6.46,6.94,7.88
4/27/2001,6,6.59,6.99,7.92
4/30/2001,6.03,6.61,7.06,7.92
5/1/2001,6.03,6.57,6.99,7.87
5/2/2001,6.05,6.57,7.03,7.81
5/3/2001,5.94,6.44,6.87,7.79
5/4/2001,5.9,6.45,6.86,7.77
5/7/2001,5.92,6.45,6.96,7.79
5/8/2001,5.78,6.45,6.97,7.85
5/9/2001,5.75,6.39,6.89,7.78
5/10/2001,5.82,6.53,7,7.84
5/11/2001,6.08,6.73,7.25,8.04
5/14/2001,6.03,6.67,7.22,8.03
5/15/2001,6.02,6.67,7.23,7.98
5/16/2001,6.05,6.63,7.22,8.07
5/17/2001,6.05,6.67,7.11,8.01
5/18/2001,6.08,6.64,7.12,7.88
5/21/2001,6.08,6.64,7.1,7.88
5/22/2001,6.04,6.64,7.15,7.91
5/23/2001,6.03,6.68,7.1,7.94
5/24/2001,6.11,6.78,7.19,8.08
5/25/2001,6.13,6.71,7.27,8.1
5/29/2001,6.15,6.75,7.27,8.11
5/30/2001,6.16,6.73,7.24,8.1
5/31/2001,6.01,6.62,7.17,7.92
6/1/2001,6.02,6.59,7.09,7.92
6/4/2001,6.01,6.56,7.08,7.93
6/5/2001,5.9,6.49,6.97,7.9
6/6/2001,5.92,6.52,7.02,7.86
6/7/2001,5.94,6.59,7.09,7.91
6/8/2001,6,6.61,7.05,7.93
6/11/2001,5.95,6.55,7.02,7.9
6/12/2001,5.9,6.51,7.01,7.82
6/13/2001,5.89,6.53,6.99,7.84
6/14/2001,5.85,6.46,7.02,7.77
6/15/2001,5.82,6.49,6.97,7.85
6/18/2001,5.79,6.45,6.92,7.86
6/19/2001,5.8,6.48,7,7.82
6/20/2001,5.8,6.43,6.99,7.86
6/21/2001,5.8,6.41,6.91,7.8
6/22/2001,5.71,6.36,6.8,7.74
6/25/2001,5.72,6.37,6.92,7.78
6/26/2001,5.83,6.48,6.94,7.84
6/27/2001,5.92,6.49,6.99,7.76
6/28/2001,5.99,6.62,7.03,7.91
6/29/2001,6.02,6.63,7.11,7.94
7/2/2001,5.96,6.6,7.05,7.83
7/3/2001,6.01,6.59,7.12,7.88
7/5/2001,6.03,6.66,7.1,7.92
7/6/2001,6,6.6,7.11,7.92
7/9/2001,5.98,6.55,7.05,7.88
7/10/2001,5.92,6.53,7.03,7.81
7/11/2001,5.89,6.48,7.03,7.87
7/12/2001,5.87,6.43,7.01,7.85
7/13/2001,5.89,6.49,7.01,7.84
7/16/2001,5.85,6.45,6.9,7.79
7/17/2001,5.85,6.43,6.97,7.76
7/18/2001,5.74,6.27,6.78,7.69
7/19/2001,5.74,6.31,6.78,7.72
7/20/2001,5.79,6.33,6.85,7.69
7/23/2001,5.74,6.31,6.87,7.63
7/24/2001,5.76,6.34,6.87,7.63
7/25/2001,5.79,6.39,6.92,7.76
7/26/2001,5.79,6.35,6.92,7.75
7/27/2001,5.72,6.27,6.86,7.69
7/30/2001,5.73,6.27,6.77,7.69
7/31/2001,5.67,6.23,6.83,7.66
8/1/2001,5.71,6.24,6.83,7.67
8/2/2001,5.77,6.3,6.86,7.63
8/3/2001,5.78,6.36,6.92,7.71
8/6/2001,5.81,6.36,6.84,7.75
8/7/2001,5.78,6.36,6.89,7.76
8/8/2001,5.67,6.24,6.74,7.57
8/9/2001,5.76,6.3,6.77,7.67
8/10/2001,5.67,6.24,6.66,7.62
8/13/2001,5.63,6.21,6.67,7.63
8/14/2001,5.66,6.26,6.7,7.59
8/15/2001,5.72,6.29,6.73,7.63
8/16/2001,5.68,6.19,6.63,7.64
8/17/2001,5.57,6.13,6.5,7.57
8/20/2001,5.65,6.19,6.57,7.51
8/21/2001,5.58,6.17,6.57,7.52
8/22/2001,5.6,6.15,6.65,7.58
8/23/2001,5.61,6.18,6.64,7.53
8/24/2001,5.65,6.21,6.61,7.49
8/27/2001,5.66,6.21,6.61,7.51
8/28/2001,5.57,6.06,6.54,7.5
8/29/2001,5.53,6.02,6.43,7.44
8/30/2001,5.49,6.01,6.55,7.4
8/31/2001,5.53,6.07,6.53,7.46
9/4/2001,5.68,6.26,6.65,7.6
9/5/2001,5.68,6.25,6.72,7.62
9/6/2001,5.56,6.08,6.56,7.45
9/7/2001,5.46,6.01,6.54,7.47
9/10/2001,5.46,6.09,6.55,7.52
9/13/2001,5.08,5.78,6.31,7.4
9/14/2001,5.01,5.66,6.33,7.44
9/17/2001,5.06,5.75,6.39,7.49
9/18/2001,5.06,5.81,6.41,7.58
9/19/2001,4.96,5.79,6.45,7.6
9/20/2001,5.04,5.83,6.42,7.62
9/21/2001,5.02,5.83,6.37,7.61
9/24/2001,5.07,5.84,6.44,7.65
9/25/2001,5.07,5.84,6.48,7.55
9/26/2001,4.96,5.75,6.37,7.48
9/27/2001,4.96,5.73,6.28,7.45
9/28/2001,4.98,5.72,6.31,7.5
10/1/2001,4.95,5.67,6.31,7.44
10/2/2001,4.95,5.68,6.29,7.37
10/3/2001,4.91,5.69,6.19,7.38
10/4/2001,4.97,5.66,6.29,7.39
10/5/2001,4.93,5.62,6.17,7.4
10/9/2001,5.06,5.7,6.35,7.39
10/10/2001,5.01,5.73,6.29,7.37
10/11/2001,5.1,5.77,6.4,7.44
10/12/2001,5.11,5.78,6.44,7.47
10/15/2001,5.07,5.76,6.34,7.45
10/16/2001,5.02,5.72,6.31,7.33
10/17/2001,5.01,5.7,6.29,7.36
10/18/2001,5,5.72,6.27,7.31
10/19/2001,5.02,5.72,6.3,7.38
10/22/2001,5.08,5.75,6.3,7.44
10/23/2001,5.06,5.76,6.31,7.41
10/24/2001,5.01,5.74,6.34,7.29
10/25/2001,4.95,5.68,6.32,7.28
10/26/2001,4.98,5.59,6.19,7.27
10/29/2001,4.92,5.61,6.21,7.26
10/30/2001,4.85,5.53,6.1,7.18
10/31/2001,4.72,5.38,6,7.1
11/1/2001,4.75,5.34,5.9,6.99
11/2/2001,4.84,5.5,6.08,7.15
11/5/2001,4.78,5.41,6.02,7.12
11/6/2001,4.63,5.41,6.01,7.06
11/7/2001,4.55,5.34,5.88,6.94
11/8/2001,4.65,5.44,6.08,6.99
11/9/2001,4.68,5.46,6.03,7.08
11/13/2001,4.76,5.51,6.12,7.07
11/14/2001,4.9,5.69,6.24,7.25
11/15/2001,5.17,5.98,6.54,7.45
11/16/2001,5.34,6.12,6.62,7.5
11/19/2001,5.2,5.95,6.5,7.37
11/20/2001,5.22,6.01,6.59,7.53
11/21/2001,5.37,6.16,6.72,7.57
11/23/2001,5.5,6.2,6.75,7.62
11/26/2001,5.46,6.22,6.81,7.66
11/27/2001,5.4,6.14,6.66,7.67
11/28/2001,5.38,6.09,6.71,7.68
11/29/2001,5.18,5.96,6.49,7.54
11/30/2001,5.17,5.91,6.46,7.56
12/3/2001,5.09,5.84,6.42,7.54
12/4/2001,5.09,5.8,6.42,7.44
12/5/2001,5.32,6.09,6.58,7.59
12/6/2001,5.45,6.19,6.77,7.71
12/7/2001,5.59,6.36,6.96,7.96
12/10/2001,5.54,6.34,6.9,7.92
12/11/2001,5.48,6.24,6.79,7.8
12/12/2001,5.34,6.11,6.75,7.69
12/13/2001,5.46,6.26,6.81,7.84
12/14/2001,5.57,6.34,6.97,7.91
12/17/2001,5.62,6.38,6.97,7.86
12/18/2001,5.53,6.32,6.9,7.84
12/19/2001,5.46,6.18,6.84,7.78
12/20/2001,5.5,6.23,6.8,7.75
12/21/2001,5.53,6.25,6.85,7.74
12/24/2001,5.55,6.31,6.89,7.8
12/26/2001,5.63,6.4,6.89,7.85
12/27/2001,5.51,6.3,6.8,7.73
12/28/2001,5.53,6.32,6.84,7.84
12/31/2001,5.44,6.22,6.73,7.78
1/2/2002,5.58,6.33,6.9,7.84
1/3/2002,5.54,6.29,6.83,7.81
1/4/2002,5.55,6.33,6.84,7.87
1/7/2002,5.47,6.25,6.76,7.79
1/8/2002,5.47,6.24,6.76,7.77
1/9/2002,5.44,6.22,6.75,7.72
1/10/2002,5.36,6.09,6.74,7.66
1/11/2002,5.24,6.01,6.63,7.66
1/14/2002,5.25,6.03,6.61,7.61
1/15/2002,5.22,5.97,6.55,7.58
1/16/2002,5.21,6,6.57,7.62
1/17/2002,5.35,6.12,6.65,7.71
1/18/2002,5.31,6.09,6.64,7.61
1/22/2002,5.35,6.06,6.72,7.66
1/23/2002,5.41,6.15,6.71,7.75
1/24/2002,5.48,6.16,6.81,7.7
1/25/2002,5.54,6.25,6.85,7.78
1/28/2002,5.58,6.22,6.85,7.72
1/29/2002,5.43,6.11,6.75,7.62
1/30/2002,5.43,6.16,6.72,7.66
1/31/2002,5.51,6.16,6.77,7.7
2/1/2002,5.45,6.15,6.73,7.65
2/4/2002,5.39,6.02,6.59,7.6
2/5/2002,5.39,6.01,6.61,7.62
2/6/2002,5.4,6.04,6.65,7.63
2/7/2002,5.4,6.13,6.67,7.69
2/8/2002,5.38,6.05,6.55,7.59
2/11/2002,5.34,6.09,6.62,7.67
2/12/2002,5.46,6.12,6.71,7.64
2/13/2002,5.48,6.18,6.73,7.69
2/14/2002,5.44,6.09,6.69,7.66
2/15/2002,5.36,6.06,6.51,7.53
2/19/2002,5.36,6.1,6.63,7.56
2/20/2002,5.35,6.08,6.53,7.65
2/21/2002,5.37,6.08,6.62,7.54
2/22/2002,5.3,6.04,6.6,7.5
2/25/2002,5.31,6.04,6.59,7.58
2/26/2002,5.38,6.13,6.6,7.59
2/27/2002,5.27,6.01,6.52,7.51
2/28/2002,5.32,6.08,6.57,7.57
3/1/2002,5.53,6.16,6.73,7.76
3/4/2002,5.51,6.24,6.75,7.71
3/5/2002,5.52,6.21,6.74,7.67
3/6/2002,5.53,6.29,6.77,7.76
3/7/2002,5.74,6.44,6.89,7.91
3/8/2002,5.82,6.54,7.02,7.99
3/11/2002,5.83,6.58,7.06,8.02
3/12/2002,5.84,6.53,7,7.94
3/13/2002,5.79,6.44,6.95,7.96
3/14/2002,5.9,6.61,7.11,8.04
3/15/2002,5.88,6.56,7.01,7.95
3/18/2002,5.87,6.54,7.04,7.96
3/19/2002,5.85,6.51,7.03,7.93
3/20/2002,5.94,6.6,7.13,8.03
3/21/2002,5.94,6.6,7.08,8.04
3/22/2002,6,6.61,7.05,8.01
3/25/2002,5.99,6.63,7.14,8.03
3/26/2002,5.91,6.62,7.11,7.91
3/27/2002,5.94,6.6,7.05,7.93
3/28/2002,5.98,6.67,7.07,8.01
4/1/2002,5.98,6.69,7.09,8.02
4/2/2002,5.89,6.57,7.05,7.96
4/3/2002,5.84,6.47,7.03,7.97
4/4/2002,5.81,6.46,7.01,7.91
4/5/2002,5.78,6.44,6.97,7.8
4/8/2002,5.8,6.44,7.01,7.94
4/9/2002,5.76,6.38,6.98,7.82
4/10/2002,5.73,6.45,6.9,7.87
4/11/2002,5.76,6.37,6.98,7.8
4/12/2002,5.7,6.36,6.92,7.76
4/15/2002,5.64,6.32,6.84,7.77
4/16/2002,5.69,6.39,6.88,7.84
4/17/2002,5.73,6.36,6.99,7.92
4/18/2002,5.74,6.39,6.99,7.84
4/19/2002,5.69,6.33,6.95,7.8
4/22/2002,5.67,6.36,6.87,7.87
4/23/2002,5.67,6.38,6.86,7.83
4/24/2002,5.61,6.29,6.84,7.73
4/25/2002,5.57,6.25,6.76,7.76
4/26/2002,5.54,6.25,6.76,7.69
4/29/2002,5.6,6.3,6.88,7.79
4/30/2002,5.61,6.27,6.83,7.72
5/1/2002,5.58,6.21,6.74,7.69
5/2/2002,5.64,6.24,6.89,7.8
5/3/2002,5.53,6.22,6.83,7.74
5/6/2002,5.58,6.25,6.84,7.68
5/7/2002,5.51,6.2,6.76,7.76
5/8/2002,5.65,6.37,6.98,7.83
5/9/2002,5.62,6.34,6.85,7.78
5/10/2002,5.54,6.25,6.86,7.8
5/13/2002,5.62,6.34,6.93,7.9
5/14/2002,5.69,6.42,7.07,7.92
5/15/2002,5.65,6.37,6.94,7.92
5/16/2002,5.59,6.27,6.96,7.85
5/17/2002,5.65,6.35,7.01,7.9
5/20/2002,5.63,6.29,6.94,7.87
5/21/2002,5.56,6.29,6.9,7.84
5/22/2002,5.53,6.22,6.79,7.86
5/23/2002,5.54,6.2,6.86,7.83
5/24/2002,5.55,6.25,6.88,7.86
5/28/2002,5.54,6.23,6.83,7.83
5/29/2002,5.51,6.18,6.87,7.82
5/30/2002,5.46,6.13,6.77,7.73
5/31/2002,5.46,6.15,6.76,7.72
6/3/2002,5.42,6.15,6.75,7.8
6/4/2002,5.41,6.11,6.8,7.78
6/5/2002,5.42,6.13,6.81,7.74
6/6/2002,5.36,6.09,6.69,7.77
6/7/2002,5.42,6.11,6.84,7.87
6/10/2002,5.4,6.14,6.82,7.75
6/11/2002,5.39,6.08,6.69,7.75
6/12/2002,5.31,6.04,6.73,7.7
6/13/2002,5.3,5.98,6.67,7.67
6/14/2002,5.16,5.84,6.49,7.5
6/17/2002,5.24,5.91,6.63,7.65
6/18/2002,5.18,5.89,6.53,7.62
6/19/2002,5.09,5.78,6.49,7.52
6/20/2002,5.19,5.86,6.55,7.55
6/21/2002,5.14,5.81,6.5,7.51
6/24/2002,5.2,5.9,6.52,7.65
6/25/2002,5.18,5.91,6.56,7.62
6/26/2002,5.04,5.8,6.43,7.54
6/27/2002,5.17,5.91,6.58,7.6
6/28/2002,5.18,5.92,6.54,7.68
7/1/2002,5.18,5.91,6.56,7.68
7/2/2002,5.08,5.79,6.5,7.51
7/3/2002,5.06,5.85,6.44,7.52
7/5/2002,5.22,5.98,6.57,7.71
7/8/2002,5.14,5.86,6.58,7.62
7/9/2002,5.05,5.82,6.46,7.58
7/10/2002,4.9,5.7,6.37,7.54
7/11/2002,4.92,5.69,6.36,7.45
7/12/2002,4.87,5.7,6.34,7.44
7/15/2002,4.9,5.66,6.42,7.55
7/16/2002,5.03,5.8,6.4,7.64
7/17/2002,4.97,5.69,6.41,7.6
7/18/2002,4.92,5.63,6.37,7.47
7/19/2002,4.83,5.6,6.26,7.53
7/22/2002,4.74,5.54,6.21,7.38
7/23/2002,4.66,5.47,6.18,7.44
7/24/2002,4.7,5.48,6.22,7.4
7/25/2002,4.59,5.41,6.12,7.35
7/26/2002,4.54,5.4,6.12,7.37
7/29/2002,4.76,5.6,6.3,7.53
7/30/2002,4.78,5.64,6.37,7.49
7/31/2002,4.59,5.42,6.19,7.43
8/1/2002,4.54,5.39,6.12,7.46
8/2/2002,4.32,5.23,6.02,7.35
8/5/2002,4.26,5.22,5.99,7.23
8/6/2002,4.41,5.36,6.07,7.36
8/7/2002,4.3,5.26,6.05,7.34
8/8/2002,4.41,5.29,6.13,7.34
8/9/2002,4.35,5.18,5.96,7.25
8/12/2002,4.32,5.16,5.87,7.12
8/13/2002,4.21,5.09,5.79,7.09
8/14/2002,4.24,5.11,5.8,7.03
8/15/2002,4.35,5.18,5.87,7.11
8/16/2002,4.5,5.39,6.06,7.3
8/19/2002,4.45,5.31,5.94,7.24
8/20/2002,4.31,5.2,5.84,7.13
8/21/2002,4.37,5.24,5.96,7.16
8/22/2002,4.42,5.32,5.97,7.17
8/23/2002,4.37,5.27,6,7.18
8/26/2002,4.34,5.21,5.94,7.17
8/27/2002,4.47,5.32,5.95,7.17
8/28/2002,4.37,5.19,5.95,7.1
8/29/2002,4.34,5.2,5.92,7.13
8/30/2002,4.31,5.18,5.89,7.1
9/3/2002,4.13,5.01,5.66,6.88
9/4/2002,4.09,4.96,5.67,6.97
9/5/2002,4.05,4.91,5.56,6.87
9/6/2002,4.19,5,5.79,7
9/9/2002,4.19,5.01,5.79,7.01
9/10/2002,4.13,5,5.71,6.97
9/11/2002,4.2,5.08,5.73,6.97
9/12/2002,4.13,4.97,5.66,6.97
9/13/2002,4.07,4.91,5.58,6.83
9/16/2002,4.06,4.86,5.58,6.89
9/17/2002,4.07,4.84,5.55,6.8
9/18/2002,4.03,4.86,5.51,6.88
9/19/2002,3.95,4.78,5.47,6.77
9/20/2002,3.92,4.77,5.5,6.88
9/23/2002,3.83,4.71,5.42,6.81
9/24/2002,3.86,4.64,5.44,6.73
9/25/2002,3.92,4.78,5.44,6.81
9/26/2002,3.94,4.78,5.53,6.9
9/27/2002,3.82,4.7,5.37,6.78
9/30/2002,3.7,4.59,5.36,6.81
10/1/2002,3.85,4.67,5.42,6.79
10/2/2002,3.79,4.7,5.41,6.79
10/3/2002,3.81,4.69,5.35,6.79
10/4/2002,3.78,4.65,5.38,6.76
10/7/2002,3.74,4.66,5.36,6.77
10/8/2002,3.8,4.68,5.32,6.71
10/9/2002,3.7,4.61,5.32,6.76
10/10/2002,3.75,4.68,5.36,6.81
10/11/2002,3.89,4.82,5.48,6.91
10/15/2002,4.2,5.05,5.82,7.05
10/16/2002,4.21,5.06,5.77,7.15
10/17/2002,4.28,5.15,5.86,7.14
10/18/2002,4.24,5.07,5.86,7.18
10/21/2002,4.33,5.2,5.92,7.27
10/22/2002,4.39,5.23,5.96,7.21
10/23/2002,4.32,5.21,5.97,7.22
10/24/2002,4.24,5.12,5.92,7.21
10/25/2002,4.19,5.04,5.86,7.11
10/28/2002,4.12,5.05,5.85,7.19
10/29/2002,3.95,4.91,5.65,7.11
10/30/2002,3.93,4.87,5.72,7.07
10/31/2002,3.88,4.82,5.6,7.09
11/1/2002,4.02,4.91,5.71,7.03
11/4/2002,4.07,4.97,5.76,7.07
11/5/2002,4.06,4.99,5.8,7.09
11/6/2002,4.06,4.99,5.79,7.12
11/7/2002,3.95,4.85,5.58,6.89
11/8/2002,3.95,4.77,5.55,6.84
